id,review_scores_rating
17365284,98
17367031,93
17375997,96
17376924,99
17379467,
17382567,100
17382908,100
17383508,99
17383785,100
17383975,93
17384054,96
17384386,
17389232,100
17390375,100
17391892,99
17393075,98
17393716,80
17394005,93
17394223,96
17395003,100
17395419,100
17396668,96
17399068,95
17400226,90
17401091,93
17401506,98
17401520,94
17401639,100
17401922,100
17402568,96
17403040,98
17403218,97
17403436,100
17403518,78
17409657,
17410761,99
17411305,93
17411828,100
17411945,99
17411946,99
17412024,
17412375,99
17413075,100
17413763,100
17413995,96
17415237,
17415692,98
17416440,100
17416446,
17418993,97
17419848,97
17424244,100
17426088,100
17427366,
17427656,100
17427681,100
17429149,
17429361,99
17431304,100
17432097,100
17432174,90
17435473,92
17441275,
17444213,97
17445876,100
17447692,100
17447832,98
17451589,
17453626,
17453706,100
17453756,88
17454284,97
17454516,94
17454646,80
17455536,99
17457983,90
17458694,93
17458754,95
17459074,80
17459139,96
17460931,96
17466072,
17466642,99
17467300,
17468480,95
17468499,87
17470532,100
17472515,90
17474130,99
17474140,100
17478215,92
17478363,100
17479314,76
17479412,100
17486708,
17486719,
17489023,99
17489145,100
17489760,92
17489767,96
17489812,
17489955,94
17492239,
17492648,100
17492901,80
17493011,100
17493019,82
17493057,95
17494118,96
17494924,97
17496401,99
17496406,97
17496882,100
17497627,100
17497917,98
17502004,98
17502044,
17502338,100
17502470,
17503455,94
17503571,98
17503655,100
17504448,
17504781,93
17505340,70
17506576,
17506687,100
17507091,93
17507258,98
17507296,
17508652,98
17509453,100
17509787,98
17510388,
17511145,100
17511992,98
17514164,67
17514327,73
17523002,77
17523944,100
17526368,95
17529676,
17529799,100
17530313,100
17530865,80
17535377,97
17536266,94
17541100,
17541668,70
17541691,
17541847,93
17542699,95
17543929,90
17544355,100
17544847,98
17549199,100
17549790,100
17550092,100
17550733,80
17550773,100
17550868,
17552308,96
17553423,100
17554395,100
17554896,100
17557369,97
17562044,86
17562278,100
17562902,86
17563198,95
17563929,80
17564461,87
17565482,100
17565717,100
17565774,
17566013,
17567074,95
17567564,89
17569202,100
17570005,100
17570706,100
17571083,100
17571769,96
17573242,100
17573313,96
17577653,
17578401,100
17580693,93
17581444,100
17581450,97
17583960,95
17585274,95
17586062,87
17590178,96
17590424,
17594964,96
17595161,100
17596593,96
17598083,93
17598214,93
17599881,92
17600108,93
17600293,88
17601789,98
17601862,85
17603314,96
17604650,90
17604866,87
17605564,87
17606281,98
17607348,
17612879,
17613424,95
17615699,97
17617010,100
17617056,
17618796,100
17620028,60
17621107,100
17623012,100
17623608,
17623653,86
17629552,93
17629750,100
17629759,
17630708,100
17630726,
17632976,95
17633106,94
17633505,95
17633596,100
17634861,80
17639077,100
17639462,
17644384,98
17646228,100
17646943,90
17648507,89
17648724,100
17649402,90
17650489,91
17650843,90
17652075,90
17653465,93
17658403,98
17659524,100
17659765,100
17659945,97
17661624,95
17661807,96
17662758,95
17662888,100
17663630,
17663760,99
17666099,100
17666279,30
17666657,99
17667318,96
17667654,100
17667750,
17673384,98
17674217,96
17674230,98
17676505,89
17678364,100
17680406,92
17681569,
17685173,
17685218,95
17687500,100
17687950,89
17688165,92
17688168,90
17688173,93
17688175,93
17688176,92
17688183,93
17688187,95
17688189,93
17688227,95
17688231,91
17688737,100
17688899,93
17690068,80
17690141,100
17690548,87
17690872,98
17690902,100
17690903,100
17691050,98
17691071,93
17697313,87
17697319,94
17697480,
17697877,93
17698590,
17699105,88
17699551,
17699564,80
17704996,90
17706665,
17706952,93
17708104,
17708380,100
17708457,100
17708463,100
17708581,91
17708602,90
17709171,
17714235,100
17717191,100
17717300,100
17721644,
17725741,98
17726354,
17726971,98
17727698,
17727762,
17728282,60
17728624,84
17729940,100
17731431,100
17731812,100
17732298,91
17733737,98
17734719,98
17740580,100
17741498,95
17743975,98
17745842,
17749332,99
17757384,100
17763329,100
17764364,94
17767954,99
17768539,91
17770220,98
17770917,
17771238,94
17771956,100
17774341,100
17776269,100
17776272,95
17776319,100
17783594,100
17783884,97
17784563,99
17784923,93
17786473,100
17790678,96
17790806,
17792305,96
17797490,100
17798391,100
17798444,93
17799888,95
17799890,
17801747,99
17802123,97
17802926,98
17803577,
17804004,93
17805305,100
17807926,99
17808156,95
17817369,100
17820067,85
17820338,
17822654,
17824393,100
17827310,100
17829196,97
17829728,98
17834531,96
17834870,98
17836549,98
17837206,97
17837208,94
17837210,97
17837214,95
17837343,100
17837938,94
17838393,100
17841139,98
17841306,100
17841869,84
17842207,100
17842372,100
17844801,99
17844992,98
17846186,93
17855401,90
17855915,99
17856060,96
17856173,97
17860268,100
17861187,97
17861460,80
17861928,87
17863035,89
17863403,97
17863597,100
17864165,91
17864169,100
17867970,
17869882,93
17871050,
17871679,100
17872989,93
17874082,98
17874727,96
17876581,98
17877180,100
17877446,98
17883016,96
17884462,93
17884600,98
17885198,86
17887372,100
17888475,100
17888511,100
17889143,100
17889251,
17890449,97
17897248,99
17898593,98
17899087,100
17900013,60
17900705,90
17901717,100
17901748,97
17901903,96
17910598,94
17911456,94
17913105,100
17913499,99
17914199,100
17914776,93
17914780,97
17914783,95
17915574,92
17915612,100
17917076,97
17917768,91
17922158,100
17923110,100
17924539,100
17924604,93
17930166,100
17931165,100
17932098,90
17932235,75
17932872,100
17933576,96
17934396,87
17934406,89
17934412,94
17934676,100
17936635,88
17937468,
17939141,98
17941311,90
17941904,100
17943884,
17948177,95
17948242,100
17948464,90
17948576,100
17948689,92
17949241,100
17949768,98
17951240,92
17951417,98
17953962,99
17955187,100
17955217,99
17957072,93
17957644,95
17958695,
17958705,95
17958714,
17968239,94
17968917,98
17968986,98
17969046,100
17969338,88
17969678,96
17969679,100
17969830,
17970711,88
17972118,100
17972408,
17975037,80
17977330,99
17981952,100
17982887,96
17982918,97
17984821,100
17985590,75
17986047,100
17988287,
17989561,98
17989798,100
17990722,97
17991175,100
17991884,90
17992690,99
17993920,100
17998539,98
17999044,100
18000238,100
18001232,92
18005246,
18006487,
18006842,
18011292,100
18011537,
18013828,100
18013886,93
18014187,98
18015444,97
18017333,100
18018944,100
18019626,96
18021161,100
18022571,95
18025186,97
18027335,100
18027346,91
18027407,94
18027408,90
18028238,60
18028772,98
18029831,97
18030891,98
18031051,95
18033968,94
18034350,94
18034533,
18036906,92
18037298,95
18037749,94
18038476,100
18039325,100
18044136,88
18045340,92
18046299,96
18046310,100
18046584,90
18047167,88
18047758,96
18047896,100
18051154,
18052176,
18052482,97
18053203,90
18053353,
18053647,96
18055680,100
18056027,
18056311,98
18057272,93
18058785,97
18066144,93
18066365,96
18066373,91
18066481,91
18067321,93
18067570,87
18067705,100
18067902,100
18067983,93
18069548,98
18070058,96
18070061,98
18070547,80
18072421,91
18073066,
18073208,95
18073466,92
18074062,100
18074750,92
18074987,
18075198,94
18076577,
18080841,
18081183,93
18081436,93
18082169,96
18082829,
18084098,100
18087315,100
18087500,100
18091778,100
18096813,
18098935,99
18100737,100
18100960,80
18102320,99
18104095,96
18105932,
18106942,100
18108720,98
18114503,
18114782,99
18115414,
18115601,90
18115689,98
18116259,86
18116400,93
18116706,100
18117034,96
18117907,100
18119271,99
18119459,
18120892,98
18121111,97
18121319,100
18121504,
18121905,
18121935,99
18122823,95
18123286,96
18124107,97
18127028,100
18129735,
18130712,100
18131415,100
18133312,100
18134530,84
18135213,100
18135283,100
18135638,98
18136690,98
18136722,100
18137516,
18137536,96
18139729,100
18144691,92
18144692,
18146148,92
18146335,96
18146478,
18146586,97
18146805,100
18147317,98
18147833,
18147977,95
18148369,98
18148888,93
18148975,
18149115,
18149174,100
18150050,100
18150458,88
18150993,96
18151305,96
18153319,
18156075,
18158993,97
18159272,100
18164445,88
18165937,94
18166771,100
18167468,91
18167874,90
18168180,
18169854,91
18170274,96
18170889,93
18171166,
18173208,99
18173848,96
18174509,93
18175517,100
18175818,87
18176224,95
18176402,100
18176447,100
18176485,98
18176526,80
18176847,98
18178501,100
18183616,100
18184417,100
18185955,95
18187435,89
18187439,
18187883,94
18189617,97
18189635,97
18191138,100
18194996,
18195157,97
18195433,
18201101,
18201775,100
18202020,100
18202888,95
18203481,
18203738,94
18204674,100
18205130,
18205432,98
18209512,93
18211973,89
18218267,95
18218700,100
18218731,90
18219192,100
18219501,
18219860,76
18219941,100
18220853,97
18221984,97
18222171,96
18223162,100
18224365,90
18231277,98
18233851,76
18234476,90
18234512,99
18238487,98
18245891,100
18249698,
18257458,
18261310,96
18261386,95
18262524,99
18266768,98
18268715,
18269992,100
18270174,90
18272149,96
18279124,100
18279845,99
18280197,
18281127,100
18282548,100
18282612,100
18283296,100
18284099,90
18284465,91
18285390,97
18285392,97
18289250,93
18289300,96
18290262,98
18291607,95
18296451,97
18298685,100
18303653,98
18304081,94
18305239,100
18307282,99
18307915,92
18308115,90
18308628,97
18308691,99
18309068,100
18309298,100
18309638,100
18315350,93
18317257,95
18317643,96
18320283,88
18320485,92
18321973,100
18322385,97
18322699,100
18324532,100
18325622,
18326179,100
18327186,89
18329696,100
18334137,100
18337166,86
18338915,90
18339755,100
18343135,100
18343337,96
18343791,100
18344860,92
18345320,
18350049,100
18350410,92
18350730,96
18352196,98
18352227,99
18352268,89
18355768,97
18356081,
18356099,96
18356404,98
18356413,
18356431,100
18358079,
18358561,
18358973,60
18359186,93
18359639,100
18360840,84
18364536,100
18364589,100
18364724,98
18365897,99
18366389,73
18366439,85
18367909,100
18368379,91
18368838,92
18369050,97
18370239,99
18371641,93
18371783,60
18372963,96
18373517,97
18373685,100
18373911,80
18380010,95
18380063,96
18380503,97
18382782,94
18383431,100
18383537,94
18383577,95
18383617,100
18384365,100
18384648,88
18385814,96
18386291,100
18387041,93
18387107,100
18387470,92
18391653,
18392154,
18392737,
18393132,80
18393613,100
18394423,
18397551,96
18399332,94
18399885,100
18401005,80
18401634,99
18401785,95
18403513,100
18403852,88
18404033,95
18406113,100
18409013,88
18410013,100
18411646,100
18411772,80
18419394,100
18419784,100
18422040,94
18422677,98
18425477,100
18427735,100
18428356,90
18428461,93
18429872,100
18430510,
18438263,
18438788,90
18439015,89
18439755,99
18440219,98
18441294,100
18441708,100
18443210,96
18444663,97
18444794,94
18445617,
18446592,92
18447207,92
18447209,99
18451251,92
18452232,99
18454444,97
18456631,93
18456888,95
18457283,85
18457284,86
18460694,98
18468553,100
18468668,97
18468970,99
18469206,93
18469669,100
18470630,100
18470830,97
18471113,100
18471580,100
18472064,96
18472424,96
18473062,97
18473446,
18477728,
18478528,93
18480471,100
18480578,
18480715,98
18480734,96
18481055,100
18484216,
18486265,98
18495002,93
18496642,97
18497595,100
18498259,92
18499073,93
18501701,90
18502588,80
18502978,95
18506283,97
18506475,100
18506873,98
18512476,100
18513056,100
18515849,96
18516077,94
18517360,88
18519552,
18519704,
18520860,
18521477,99
18522311,90
18522938,97
18523375,
18523824,95
18524158,97
18524317,80
18526080,100
18529618,95
18530935,98
18531487,
18532332,
18534283,
18534945,96
18543253,88
18543592,90
18543793,
18543905,85
18544567,98
18545150,99
18545407,100
18546362,80
18546388,100
18546940,100
18547011,96
18547476,85
18553253,
18553636,100
18554324,95
18554927,98
18555040,96
18556500,
18556555,100
18556613,100
18557133,86
18557535,96
18558104,99
18559846,99
18560993,
18561065,100
18561176,83
18561468,98
18561872,100
18571851,99
18573539,
18575707,99
18576343,
18576754,95
18577195,99
18579300,100
18586882,97
18589340,87
18590589,94
18590827,100
18590850,100
18590937,100
18591937,100
18592222,98
18592924,100
18594441,93
18594688,100
18595452,93
18596391,100
18596403,93
18596542,100
18596890,100
18605069,97
18605350,100
18605817,97
18605976,100
18609213,90
18610898,99
18610999,88
18612501,97
18612697,98
18613349,100
18613495,94
18614171,99
18614570,94
18614746,100
18621895,100
18622261,95
18622954,95
18623451,89
18623628,90
18625088,90
18625166,100
18630307,97
18631472,
18632006,93
18632802,100
18634149,100
18634197,100
18634433,94
18641674,99
18642062,100
18642574,96
18644219,97
18645009,96
18646694,93
18646765,90
18647343,87
18648025,100
18648630,
18649143,95
18649149,96
18650614,100
18652962,97
18653503,89
18654103,
18659168,99
18659334,99
18659651,90
18660864,
18661271,100
18662353,97
18664344,70
18665307,100
18667764,95
18667902,
18667962,83
18668100,99
18668134,100
18669282,96
18669477,90
18670085,93
18671787,98
18672461,100
18672607,100
18676113,100
18677911,88
18679171,100
18683173,80
18683753,
18687723,
18689229,96
18690133,99
18693744,100
18694464,99
18695501,90
18695521,90
18696453,93
18697871,100
18698064,100
18698268,100
18699138,76
18700192,93
18700480,96
18701128,87
18702309,100
18703481,100
18705609,98
18711284,80
18711432,97
18712663,100
18712935,94
18714404,96
18714605,100
18714753,89
18715171,100
18718895,100
18719354,
18720477,80
18720739,93
18724217,100
18725274,93
18727140,
18727548,88
18727771,100
18727931,
18729218,90
18730338,98
18731192,98
18731634,94
18733372,95
18733626,100
18733837,91
18735628,95
18741413,97
18744124,
18745186,84
18745287,97
18745424,100
18745706,94
18745856,100
18745916,89
18746261,100
18746616,93
18748141,99
18748209,100
18748741,92
18750476,97
18750683,100
18750725,100
18751750,84
18752047,97
18754513,80
18761424,89
18762211,100
18762440,100
18763677,100
18764169,98
18764398,100
18765843,100
18766131,100
18766789,
18766911,70
18767372,100
18768640,100
18768947,93
18769233,92
18769541,
18769687,96
18771195,99
18772790,98
18773184,96
18782657,100
18783039,100
18783052,99
18783449,96
18785023,
18785919,100
18786177,
18786602,
18788249,90
18788291,98
18789310,98
18790213,100
18790784,100
18791056,85
18793171,80
18797070,100
18798370,93
18798641,82
18799234,
18800457,100
18801726,90
18802212,100
18802503,90
18804043,90
18806873,94
18806933,84
18806942,
18807089,93
18807537,100
18807789,100
18809444,99
18814207,
18815722,94
18816454,90
18817072,97
18818384,100
18820741,96
18822254,100
18823833,99
18824105,98
18826593,86
18831956,97
18832634,96
18832968,93
18833220,93
18834337,97
18834371,98
18834853,96
18836091,98
18836877,
18837167,90
18837168,97
18837606,96
18837990,100
18838544,98
18839115,98
18840119,91
18840946,98
18841670,
18842640,84
18845278,93
18846314,98
18846446,100
18846551,94
18847801,
18848814,92
18849131,96
18850486,
18850799,100
18850829,
18851349,80
18851375,99
18852326,96
18853172,
18853343,
18853590,100
18854757,100
18854789,80
18854886,90
18854949,100
18855206,100
18861003,100
18861030,100
18862158,
18862180,
18862429,60
18863113,92
18864077,99
18864838,97
18868167,99
18868454,100
18869888,98
18870555,96
18870646,100
18871059,100
18871093,100
18871643,100
18872341,98
18873696,
18873963,95
18880854,100
18883614,100
18883707,98
18883709,90
18883715,100
18883832,93
18886044,97
18887131,40
18889223,100
18891016,89
18892410,100
18893546,
18901419,
18902130,95
18902187,
18902515,
18902968,100
18903949,100
18904848,80
18905503,93
18906677,90
18906896,100
18907790,96
18908356,88
18909693,
18909963,
18910942,93
18912453,95
18913335,97
18913459,93
18913710,
18919568,100
18919793,96
18921086,90
18921962,100
18922563,
18923006,100
18923026,96
18924370,100
18924659,100
18925029,80
18925069,97
18925906,98
18926238,87
18930997,70
18931410,100
18931777,
18937575,92
18937951,98
18938387,
18938991,100
18939390,
18941266,96
18942214,100
18943301,100
18943663,100
18944925,88
18946931,95
18948841,
18952730,
18953159,100
18953172,94
18953212,87
18956417,100
18956560,100
18957016,100
18957134,87
18958900,
18961325,92
18961349,
18966414,93
18967337,100
18967842,97
18968730,
18969808,99
18970937,94
18971189,95
18971477,100
18971850,100
18972711,100
18972885,96
18973169,
18973422,90
18973648,90
18974200,95
18975138,99
18975216,80
18980414,100
18980933,
18981768,100
18982122,100
18982383,98
18982483,
18983436,100
18983661,100
18983701,90
18983981,88
18984783,100
18984858,100
18985325,97
18986200,100
18987302,100
18987322,95
18987355,
18987704,84
18987730,90
18990773,100
18991291,100
18991973,96
18992320,100
18993208,
18993629,100
18995231,80
18995497,100
18995629,97
18995875,98
18995895,100
18996038,97
18996769,100
18997716,90
19001954,
19001980,95
19002523,98
19002552,99
19002695,95
19004333,100
19005257,100
19005722,96
19005794,
19008155,
19008504,
19008890,97
19009120,100
19009203,100
19009525,98
19010350,95
19011567,99
19012121,93
19012375,98
19012523,
19013849,
19014151,100
19014614,70
19014636,99
19015910,84
19016256,100
19016841,90
19021766,100
19021992,
19022797,93
19023126,98
19024557,
19026029,91
19026047,
19026267,
19027277,92
19027879,100
19028960,100
19029646,80
19030002,100
19031121,100
19031999,100
19034867,100
19035712,100
19036485,98
19042337,100
19042383,90
19043041,93
19044015,100
19044306,83
19044502,98
19047792,
19047800,100
19050207,90
19050972,100
19051351,85
19052134,
19052135,100
19054552,89
19059725,
19061860,80
19062009,98
19062999,100
19064172,93
19064441,97
19064835,98
19064886,100
19065179,96
19068239,100
19068983,98
19069062,96
19070150,
19071685,92
19075304,92
19075432,90
19075660,86
19075826,85
19076508,100
19076667,100
19076725,96
19076858,100
19078738,100
19080632,100
19083556,88
19090608,100
19090684,100
19090719,95
19091248,98
19091296,96
19091494,100
19091836,100
19093020,
19093190,99
19093367,100
19093385,99
19093655,100
19093715,100
19094066,98
19094614,94
19096252,80
19099053,98
19100415,100
19104188,94
19106463,99
19106612,90
19107767,80
19109244,100
19109540,100
19111849,90
19112654,97
19114494,97
19114872,100
19115013,97
19117000,92
19118769,100
19119342,100
19120457,97
19121761,80
19129002,91
19133787,98
19134159,
19135602,
19136589,98
19136941,100
19137863,88
19138460,88
19139282,95
19139899,100
19141494,
19141842,96
19142441,94
19144759,98
19146388,98
19147245,
19149135,100
19150804,100
19151530,
19151663,95
19151739,96
19152909,81
19153150,97
19155802,
19156648,90
19156752,
19159253,87
19160641,90
19166060,100
19166318,99
19169465,96
19169584,100
19171916,97
19172210,97
19172791,100
19173128,100
19173973,96
19175277,99
19176308,
19177015,100
19187055,95
19187472,100
19187484,100
19189383,93
19190445,
19190920,100
19191236,94
19192631,
19193552,
19197162,60
19200549,
19201271,100
19201511,90
19202746,100
19203516,93
19203524,95
19205545,90
19205574,
19207684,
19208643,97
19208909,100
19214638,100
19215167,97
19215782,99
19217087,100
19218122,
19219878,100
19219891,75
19220498,99
19221154,99
19222359,
19222541,
19223587,91
19225308,97
19225607,96
19226112,87
19234135,95
19234239,90
19234522,91
19235287,100
19235341,100
19235381,100
19235390,100
19236453,91
19237459,97
19237627,97
19238659,97
19239010,87
19239056,98
19239318,98
19239561,79
19242919,100
19243972,92
19244430,93
19246030,
19251857,97
19253922,100
19254781,100
19256730,100
19262095,97
19262221,98
19262948,
19263213,100
19263887,98
19264333,95
19264941,70
19265071,99
19265310,100
19265757,
19267130,98
19267184,93
19268116,100
19268635,89
19269172,100
19269906,70
19269909,100
19269935,100
19270536,95
19275740,100
19276273,100
19279427,100
19280517,100
19280585,
19281902,100
19283196,100
19283435,80
19286906,100
19287958,100
19291382,97
19291388,100
19291506,95
19292323,
19292367,96
19294003,
19294462,100
19294707,99
19304028,100
19304199,89
19305330,90
19305514,93
19310725,92
19312468,90
19312907,97
19314232,100
19315008,85
19320065,
19320125,96
19320677,
19321398,90
19321942,100
19322383,100
19323004,40
19323737,96
19324055,100
19324716,97
19325568,97
19328266,98
19328423,100
19329462,98
19329675,99
19329721,
19329807,
19329921,93
19330760,100
19331509,100
19332118,96
19337121,
19337320,
19340481,100
19341361,75
19341983,
19342934,97
19344972,100
19345735,98
19346345,96
19347557,100
19350036,
19350617,99
19352462,100
19352858,96
19355070,98
19355556,100
19355649,100
19355984,90
19358185,98
19358750,96
19359285,98
19361066,100
19362675,
19362927,100
19367241,
19370539,98
19370661,91
19371454,85
19371723,93
19373633,93
19378654,85
19378992,100
19379074,100
19381607,100
19382941,97
19383494,96
19383843,100
19385157,100
19385418,20
19391301,89
19393316,90
19394548,100
19395005,92
19395039,90
19395252,99
19395297,100
19395582,88
19395636,98
19395713,
19395767,100
19396310,
19397068,100
19399931,88
19403686,100
19404202,100
19404966,95
19406486,89
19406499,100
19406609,99
19407865,100
19409050,97
19409715,100
19412163,
19417960,100
19418481,100
19418844,88
19422192,80
19422553,100
19423383,100
19423458,94
19423602,98
19425482,97
19425593,97
19429073,99
19442740,
19442772,90
19442967,94
19443242,99
19443579,100
19444583,100
19444899,88
19446962,
19447768,60
19449472,
19449907,100
19449927,100
19450564,88
19450708,100
19453637,100
19454561,
19454966,100
19455026,98
19455255,90
19455662,100
19458041,99
19462179,100
19463104,100
19464350,100
19465195,95
19465730,100
19466643,
19470168,
19471158,
19471361,100
19472133,85
19472339,87
19473299,
19479221,
19479911,100
19480978,100
19481944,
19482223,
19482358,90
19482466,
19483131,100
19483698,98
19483730,
19483754,99
19484432,98
19484828,100
19484976,95
19485093,100
19485732,100
19486351,98
19486423,97
19488395,100
19494288,100
19494366,
19494529,97
19495399,100
19495453,100
19495792,100
19496334,100
19496586,100
19497505,85
19497698,99
19498213,100
19498255,99
19499351,93
19499853,90
19500626,100
19500857,73
19501075,
19501540,93
19502175,90
19503120,99
19503352,88
19505548,
19509709,100
19511898,100
19513500,
19514522,98
19514705,
19515572,
19515815,70
19516513,80
19518502,100
19519061,91
19520175,96
19520989,
19521240,94
19521960,91
19522026,99
19525698,98
19526483,80
19527488,95
19527517,100
19527770,96
19530452,100
19530619,94
19535169,60
19536575,98
19537042,100
19537827,98
19539306,96
19540400,100
19543505,97
19545330,80
19547169,99
19547910,98
19548473,100
19548629,100
19548993,97
19551333,
19552056,100
19553067,91
19557035,97
19558044,
19558925,100
19560319,95
19560575,100
19560745,95
19561036,98
19561168,90
19562189,80
19562547,
19564957,89
19565405,86
19565741,100
19566434,92
19566752,98
19567340,96
19567558,100
19567952,98
19568413,94
19569003,100
19569434,78
19569519,93
19569880,93
19570163,93
19570695,95
19570840,100
19571391,98
19572726,100
19578030,100
19578742,98
19579317,87
19580120,100
19580357,100
19580395,87
19582043,100
19583012,
19583401,80
19583415,100
19583586,
19586477,90
19588756,
19589743,82
19589775,100
19590271,97
19590587,100
19590688,100
19596782,100
19598211,100
19598452,93
19598760,100
19599035,98
19599506,100
19599858,98
19601000,20
19603479,96
19603549,87
19603837,
19604088,81
19604924,100
19605222,100
19606566,100
19608388,20
19613498,100
19614141,90
19614610,93
19614932,94
19615020,100
19617101,98
19617193,100
19617756,96
19618121,100
19618710,99
19619186,97
19619437,99
19619551,98
19621111,90
19628122,
19629528,100
19630148,
19630889,
19634420,100
19634812,100
19635023,
19637059,95
19637101,99
19637104,96
19637319,100
19637549,95
19637764,
19638471,
19638507,100
19638554,
19638733,80
19639084,85
19640113,
19640604,93
19644489,96
19645473,100
19645623,94
19646446,100
19646570,100
19647340,
19647546,
19647812,100
19648196,100
19648639,80
19650118,86
19651064,97
19651080,95
19651220,87
19651646,87
19651845,97
19651885,89
19652167,99
19652421,100
19653235,100
19653844,87
19654222,100
19654423,97
19654788,98
19655010,100
19655035,
19656617,100
19656828,97
19656871,93
19657277,
19657378,100
19657928,
19658442,99
19659258,80
19665433,100
19665679,100
19666219,94
19666365,100
19666424,100
19666988,84
19667060,80
19668435,92
19669586,90
19669658,100
19672442,
19672657,92
19672965,80
19673482,100
19673899,93
19674181,100
19674986,97
19675898,100
19677671,100
19677894,97
19678317,100
19678572,97
19679303,60
19679468,87
19680052,96
19682135,69
19683019,95
19684526,87
19684797,93
19685286,94
19685487,
19685534,100
19686478,95
19687048,90
19687328,93
19687623,
19688346,95
19689002,99
19689677,
19690409,100
19691239,
19692104,92
19695634,97
19696412,100
19696976,96
19697073,99
19697713,100
19698175,100
19698348,96
19698809,77
19703828,96
19704105,
19704885,94
19708014,100
19708376,100
19708491,87
19710172,96
19711185,95
19711565,70
19713211,
19713903,87
19714148,96
19714384,100
19714919,94
19715617,89
19715826,100
19715988,
19717470,
19718072,100
19718116,
19719289,91
19722375,
19723034,100
19723232,100
19723648,
19724052,
19724112,100
19724339,
19725552,96
19725997,98
19727041,100
19727777,100
19727888,100
19728408,100
19729673,97
19729674,82
19730036,70
19730447,92
19732253,73
19732708,97
19733396,90
19734698,100
19735638,
19735924,96
19736808,100
19739003,90
19740274,100
19740411,100
19741210,100
19742087,99
19742527,88
19742792,90
19744032,100
19744206,95
19745356,88
19745497,95
19745535,100
19746755,100
19747130,98
19747254,80
19747298,
19747389,100
19747402,
19747672,100
19748545,100
19753658,89
19753755,90
19754210,80
19754287,100
19755322,100
19756308,
19756336,
19756619,95
19756891,100
19758282,100
19760692,
19761260,96
19763101,100
19763241,100
19763321,100
19763433,97
19764616,100
19765058,
19765177,98
19766315,100
19770244,100
19771325,100
19771765,95
19772763,100
19773486,
19773679,100
19774331,87
19774734,100
19775965,100
19776135,94
19776534,80
19777545,100
19778418,100
19778438,90
19779187,100
19780285,80
19781221,100
19781919,100
19785287,100
19787898,100
19794276,95
19795072,89
19795421,87
19796068,90
19796395,98
19796896,95
19799771,100
19800372,80
19802185,96
19803075,94
19804597,100
19805124,
19806003,
19806513,96
19806957,98
19806978,90
19813655,88
19813679,
19814355,94
19816696,100
19816717,97
19817644,98
19818651,80
19819023,80
19819711,100
19820247,
19820475,92
19821154,90
19821886,95
19823709,100
19824259,100
19824952,99
19825141,91
19825802,90
19826439,80
19827109,
19827737,100
19831872,94
19833508,91
19833646,80
19835088,90
19835708,80
19836753,96
19838591,96
19840403,100
19841830,86
19842924,60
19843082,100
19843409,100
19843597,100
19843954,100
19844167,
19844211,95
19844846,98
19845208,
19845630,98
19849947,100
19850352,85
19850820,
19851369,100
19853003,80
19853401,100
19853561,90
19855210,97
19855798,100
19855813,84
19856481,100
19857169,
19860818,84
19861136,90
19861181,100
19861806,
19863635,100
19867118,
19867174,100
19867239,90
19867630,99
19867859,93
19868563,100
19869231,95
19871453,98
19872236,100
19872379,100
19873435,100
19875974,80
19881350,98
19881355,100
19881575,97
19881847,96
19882811,100
19883918,94
19884335,
19884446,100
19884483,100
19884951,100
19885029,91
19885212,
19885249,67
19886531,100
19886648,93
19888787,100
19895860,97
19896033,100
19898333,86
19898362,100
19899369,80
19899648,99
19900357,97
19901800,
19902116,97
19903428,
19903538,95
19904108,93
19904694,100
19904722,
19906108,76
19906935,100
19907397,80
19907526,100
19908189,100
19908406,100
19908951,100
19909141,97
19910452,80
19916998,100
19917195,100
19917378,100
19917623,85
19918368,96
19918652,
19919106,98
19919277,90
19919971,88
19920125,
19921186,80
19922061,
19922107,
19923355,100
19924729,100
19925807,99
19926713,96
19926997,
19930472,96
19931261,100
19935170,
19935653,100
19935832,93
19937346,93
19937494,100
19937885,96
19938260,93
19938985,93
19939187,93
19939333,80
19940183,97
19940412,84
19942005,100
19942151,100
19942505,93
19943989,100
19944322,100
19944626,95
19944833,96
19945405,95
19945640,100
19945991,100
19946943,100
19947250,97
19947460,
19949568,100
19950178,100
19951432,100
19954670,100
19954728,87
19955284,98
19957026,97
19957120,97
19958439,93
19959161,100
19960122,99
19960361,89
19960757,
19961235,100
19962199,100
19963051,98
19963323,93
19963601,96
19964391,
19964420,100
19964747,96
19965446,
19967205,90
19967288,98
19967667,
19973184,95
19975962,
19976281,97
19976511,89
19977266,94
19977295,94
19978514,100
19978789,98
19979007,100
19979065,96
19979215,93
19981411,99
19981719,99
19982663,
19989316,100
19989476,100
19990218,
19991315,98
19992268,100
19993184,95
19993649,
19993685,70
19994431,98
19994657,60
19996415,98
19996782,100
19997373,100
19998142,100
19998604,98
19998880,97
19999243,97
19999881,100
20004327,100
20004691,80
20004811,90
20004934,100
20005482,90
20005541,100
20007058,93
20008641,95
20008771,
20010042,93
20010921,75
20010939,100
20012136,99
20012258,96
20012349,95
20012832,80
20013176,90
20018579,98
20018951,96
20019130,99
20019296,80
20020532,97
20024345,
20024550,60
20025177,100
20025889,90
20027259,
20027515,
20027814,99
20028451,92
20030201,
20030781,93
20032325,80
20032691,100
20033418,97
20033510,97
20033562,100
20034216,90
20040953,100
20041053,
20041189,100
20041362,83
20041797,
20041877,
20042340,93
